source,comments,timestamp,text_clean,text_refined,text_for_lda,text_for_bertopic
ig,Error terus min aplikasinya gimana sih,2026-03-09,error terus min aplikasinya gimana sih,error terus admin aplikasinya gimana sih,error aplikasinya gimana,error terus aplikasinya gimana sih
ig,Aplikasi nya error ya....sedang memuat trs dr awal install g bs masuk😢😢 @ericahyadi_,2026-03-09,aplikasi nya error ya sedang memuat trs dr awal install g bs masuk,aplikasi nya error ya sedang memuat trs dari awal install tidak bs masuk,aplikasi error memuat trs install tidak bs masuk,aplikasi nya error ya sedang memuat trs dari awal install tidak bs masuk
ig,Banyak yg komentar permasalahan program pelayanan tp gk ada respon jwbn yg melegakan hati masyarakat lemah bgt birokrasi mu @ericahyadi_,2026-03-09,banyak yg komentar permasalahan program pelayanan tp gk ada respon jwbn yg melegakan hati masyarakat lemah bgt birokrasi mu,banyak yang komentar permasalahan program pelayanan tp gk ada respon jwbn yang melegakan hati masyarakat lemah bgt birokrasi mu,komentar permasalahan program pelayanan tp gk respon jwbn melegakan hati masyarakat lemah bgt birokrasi mu,banyak yang komentar permasalahan program pelayanan tp gk ada respon jwbn yang melegakan hati masyarakat lemah bgt birokrasi mu
ig,"Saya Selasa, 13 Januari 2026 mengurus permohonan akta kematian mama mertua saya dari aplikasi KNG. Setelah upload semua berkas gagal mendapatkan e-Kitir karena belum verifikasi whatsapp. Namun setiap kali saya klik verifikasi WA melalui app maupun browser tetap gagal. Saya sudah coba melalui hp, laptop dan PC. Sudah saya coba pakai wifi kencang maupun jaringan mobile 5G tapi gagal. Mohon bantuannya. Saya sudah chat wa ke nomor yang tertera di web namun centang 1 sampai sekarang. Saya butuh akta kematian untuk menghapus bpjs kesehatan (bayar mandiri).",2026-03-09,saya selasa januari mengurus permohonan akta kematian mama mertua saya dari aplikasi kng setelah upload semua berkas gagal mendapatkan e kitir karena belum verifikasi whatsapp namun setiap kali saya klik verifikasi wa melalui app maupun browser tetap gagal saya sudah coba melalui hp laptop dan pc sudah saya coba pakai wifi kencang maupun jaringan mobile g tapi gagal mohon bantuannya saya sudah chat wa ke nomor yang tertera di web namun centang sampai sekarang saya butuh akta kematian untuk menghapus bpjs kesehatan bayar mandiri,saya selasa januari mengurus permohonan akta kematian mama mertua saya dari aplikasi kng setelah upload semua berkas gagal mendapatkan e kitir karena belum verifikasi whatsapp namun setiap kali saya klik verifikasi whatsapp melalui app maupun browser tetap gagal saya sudah coba melalui hp laptop dan pc sudah saya coba pakai wifi kencang maupun jaringan mobile tidak tapi gagal mohon bantuannya saya sudah chat whatsapp ke nomor yang tertera di web namun centang sampai sekarang saya butuh akta kematian untuk menghapus bpjs kesehatan bayar mandiri,januari mengurus permohonan akta kematian mama mertua aplikasi kng upload berkas gagal e kitir belum verifikasi whatsapp klik verifikasi whatsapp app browser gagal coba hp laptop pc coba pakai wifi kencang jaringan mobile tidak gagal bantuannya chat whatsapp nomor tertera web centang butuh akta kematian menghapus bpjs kesehatan bayar mandiri,saya selasa januari mengurus permohonan akta kematian mama mertua saya dari aplikasi kng setelah upload semua berkas gagal mendapatkan e kitir karena belum verifikasi whatsapp namun setiap kali saya klik verifikasi whatsapp melalui app maupun browser tetap gagal saya sudah coba melalui hp laptop dan pc sudah saya coba pakai wifi kencang maupun jaringan mobile tidak tapi gagal bantuannya saya sudah chat whatsapp ke nomor yang tertera di web namun centang sampai sekarang saya butuh akta kematian untuk menghapus bpjs kesehatan bayar mandiri
ig,Gimana caranya,2026-03-09,gimana caranya,gimana caranya,gimana,gimana caranya
ig,Kak mau tanya dong syarat pendaftaran pernikahan di surabaya apa saja ya? Aku sudah DM ngga dibalas2 😢,2026-03-09,kak mau tanya dong syarat pendaftaran pernikahan di surabaya apa saja ya aku sudah dm ngga dibalas,kak mau tanya dong syarat pendaftaran pernikahan di surabaya apa saja ya aku sudah dm ngga dibalas,syarat pendaftaran pernikahan dm ngga dibalas,mau dong syarat pendaftaran pernikahan di apa saja ya aku sudah dm ngga dibalas
ig,Kalian gbisa baca dm kahh atau call centerr yaa sibuk semua kahh,2026-03-09,kalian gbisa baca dm kahh atau call centerr yaa sibuk semua kahh,kalian gbisa baca dm kahh atau call centerr yaa sibuk semua kahh,gbisa baca dm kahh call centerr yaa sibuk kahh,kalian gbisa baca dm kahh atau call centerr yaa sibuk semua kahh
ig,Saya mau tanya KTP saya hilang di Surabaya posisi saya bekerja saat ini tapi asli domisili luar pulau. Apakah tetap menerima cetak ulang KTP di dukcapil Surabaya? Yang diperlukan dokumen apa saja untuk ke dukcapil?,2026-03-09,saya mau tanya ktp saya hilang di surabaya posisi saya bekerja saat ini tapi asli domisili luar pulau apakah tetap menerima cetak ulang ktp di dukcapil surabaya yang diperlukan dokumen apa saja untuk ke dukcapil,saya mau tanya ktp saya hilang di surabaya posisi saya bekerja saat ini tapi asli domisili luar pulau apakah tetap menerima cetak_ulang ktp di dukcapil surabaya yang diperlukan dokumen apa saja untuk ke dukcapil,ktp hilang posisi asli domisili pulau menerima cetak_ulang ktp dukcapil dokumen dukcapil,saya mau ktp saya hilang di posisi saya bekerja saat ini tapi asli domisili luar pulau apakah tetap menerima cetak_ulang ktp di dukcapil yang diperlukan dokumen apa saja untuk ke dukcapil
ig,Tolong.. call center itu aktif apa tidak.. sangat tidak membantu sekali...pelayanan payah,2026-03-09,tolong call center itu aktif apa tidak sangat tidak membantu sekali pelayanan payah,tolong call center itu aktif apa tidak sangat tidak membantu sekali pelayanan payah,call center aktif tidak tidak membantu pelayanan payah,call center itu aktif apa tidak sangat tidak membantu sekali pelayanan payah
ig,Pecah KK apa masih bisa online sekarang,2026-03-09,pecah kk apa masih bisa online sekarang,pecah kartu keluarga apa masih bisa online sekarang,pecah kartu keluarga online,pecah kartu keluarga apa masih bisa online sekarang
ig,Brp lama cetak lagi??,2026-03-09,brp lama cetak lagi,brp lama cetak lagi,brp cetak,brp lama cetak lagi
ig,Ktp ambil dimana? Atau dikirim?,2026-03-09,ktp ambil dimana atau dikirim,ktp ambil dimana atau dikirim,ktp ambil dikirim,ktp ambil dimana atau dikirim
ig,"Bu ktp saya hilang, udah urus surat kehilangan, udah ke siola buat ikd, trus disuruh upload ke klampid. nah untuk verifikasi akun klampid harus foto selfie dengan ktp, lha padahal ktp saya kan hilang bu? mohon bantuannya pak @ericahyadi_",2026-03-09,bu ktp saya hilang udah urus surat kehilangan udah ke siola buat ikd trus disuruh upload ke klampid nah untuk verifikasi akun klampid harus foto selfie dengan ktp lha padahal ktp saya kan hilang bu mohon bantuannya pak,bu ktp saya hilang udah urus surat kehilangan udah ke siola buat ikd trus disuruh upload ke klampid nah untuk verifikasi akun klampid harus foto selfie dengan ktp lha padahal ktp saya kan hilang bu mohon bantuannya pak,ktp hilang urus surat kehilangan ikd trus disuruh upload klampid verifikasi akun klampid foto selfie ktp lha ktp hilang bantuannya,ktp saya hilang udah urus surat kehilangan udah ke buat ikd trus disuruh upload ke klampid nah untuk verifikasi akun klampid harus foto selfie dengan ktp lha padahal ktp saya kan hilang bantuannya
ig,Senyum dong bu 😌😌,2026-03-09,senyum dong bu,senyum dong bu,senyum,senyum dong
ig,"Belom buat KTP Digital, swaktu Mao ganti KK karena orang tua meninggal,trnyata nama TDK masuk di KK yg baru,.itu kenapa ya?",2026-03-09,belom buat ktp digital swaktu mao ganti kk karena orang tua meninggal trnyata nama tdk masuk di kk yg baru itu kenapa ya,belom buat ktp digital swaktu mao ganti kartu keluarga karena orang tua meninggal trnyata nama tidak masuk di kartu keluarga yang baru itu kenapa ya,belom ktp digital swaktu mao ganti kartu keluarga orang tua meninggal trnyata nama tidak masuk kartu keluarga,belom buat ktp digital swaktu mao ganti kartu keluarga karena orang tua meninggal trnyata nama tidak masuk di kartu keluarga yang baru itu kenapa ya
ig,SBY pelayanane Jozz🔥 beda jauh sama Pasuruan yg masih ruett,2026-03-09,sby pelayanane jozz beda jauh sama pasuruan yg masih ruett,surabaya pelayanane jozz beda jauh sama pasuruan yang masih ruett,pelayanane jozz beda pasuruan ruett,pelayanane jozz beda jauh sama pasuruan yang masih ruett
ig,Mantap pelayanan nya 👍👍👍🙏🙏,2026-03-09,mantap pelayanan nya,mantap pelayanan nya,mantap pelayanan,mantap pelayanan nya
ig,Kalau mau ganti foto KTP gmn caranya?? Soalnya foto lama belum berhijab,2026-03-09,kalau mau ganti foto ktp gmn caranya soalnya foto lama belum berhijab,kalau mau ganti foto ktp gmn caranya soalnya foto lama belum berhijab,ganti foto ktp gmn foto belum berhijab,kalau mau ganti foto ktp gmn caranya soalnya foto lama belum berhijab
ig,"Pak/Bu, sy pernah ngurus KK dan KTP, tapi KK nya aja yang diganti alamatnya, KTP nya masih alamat lama. Bgmn ya?",2026-03-09,pak bu sy pernah ngurus kk dan ktp tapi kk nya aja yang diganti alamatnya ktp nya masih alamat lama bgmn ya,pak bu sy pernah ngurus kartu keluarga dan ktp tapi kartu keluarga nya aja yang diganti alamatnya ktp nya masih alamat lama bgmn ya,sy ngurus kartu keluarga ktp kartu keluarga diganti alamatnya ktp alamat bgmn,sy pernah ngurus kartu keluarga dan ktp tapi kartu keluarga nya aja yang diganti alamatnya ktp nya masih alamat lama bgmn ya
ig,Kalo ganti foto karena berhijab gimana min?,2026-03-09,kalo ganti foto karena berhijab gimana min,kalo ganti foto karena berhijab gimana admin,kalo ganti foto berhijab gimana,kalo ganti foto karena berhijab gimana
ig,"Kalo KK gampang kok mba cetak ulangnya, asal sudah aktivasi dan punya app IKD cetaknya bisa melalui Mesin yg ada didepan pelayanan itu.",2026-03-09,kalo kk gampang kok mba cetak ulangnya asal sudah aktivasi dan punya app ikd cetaknya bisa melalui mesin yg ada didepan pelayanan itu,kalo kartu keluarga gampang kok mba cetak_ulangnya asal sudah aktivasi dan punya app ikd cetaknya bisa melalui mesin yang ada didepan pelayanan itu,kalo kartu keluarga gampang cetak_ulangnya aktivasi app ikd cetaknya mesin didepan pelayanan,kalo kartu keluarga gampang kok mba cetak_ulangnya asal sudah aktivasi dan punya app ikd cetaknya bisa melalui mesin yang ada didepan pelayanan itu
ig,Ijin bertanya klo mau mngurus surat lwt KNG trus d batalkan apakah tidak bisa mengulang kembali melalui aplikasi KNG,2026-03-09,ijin bertanya klo mau mngurus surat lwt kng trus d batalkan apakah tidak bisa mengulang kembali melalui aplikasi kng,ijin bertanya kalau mau mngurus surat lwt kng trus d batalkan apakah tidak bisa mengulang kembali melalui aplikasi kng,ijin mngurus surat lwt kng trus d batalkan tidak mengulang aplikasi kng,ijin bertanya kalau mau mngurus surat lwt kng trus d batalkan apakah tidak bisa mengulang kembali melalui aplikasi kng
ig,Mba nya ramah bgt waktu KK diblokir dibantu trace back dan diberikan arahan,2026-03-09,mba nya ramah bgt waktu kk diblokir dibantu trace back dan diberikan arahan,mba nya ramah bgt waktu kartu keluarga diblokir dibantu trace back dan diberikan arahan,ramah bgt kartu keluarga diblokir dibantu trace back arahan,mba nya ramah bgt waktu kartu keluarga diblokir dibantu trace back dan diberikan arahan
ig,blangko habis,2026-03-09,blangko habis,blangko habis,blangko habis,blangko habis
ig,Kalau lupa akun gimana min,2026-03-09,kalau lupa akun gimana min,kalau lupa akun gimana admin,lupa akun gimana,kalau lupa akun gimana
ig,"Kenapa sih harus pake denda segala

Segitunya pemkot cari duit",2026-03-09,kenapa sih harus pake denda segala segitunya pemkot cari duit,kenapa sih harus pakai denda segala segitunya pemkot cari duit,pakai denda pemkot cari duit,kenapa sih harus pakai denda segala segitunya pemkot cari duit
ig,Cek DM min makasih,2026-03-09,cek dm min makasih,cek dm admin makasih,dm,dm makasih
ig,Kalau lupa pin bagaimana ya min? 🙏,2026-03-09,kalau lupa pin bagaimana ya min,kalau lupa pin bagaimana ya admin,lupa pin,kalau lupa pin bagaimana ya
ig,IKD itu apa,2026-03-09,ikd itu apa,ikd itu apa,ikd,ikd itu apa
ig,Nginstall ikd mulai jaman pertama muncul sampe sekarang belum pernah kepake sama sekali 😂,2026-03-09,nginstall ikd mulai jaman pertama muncul sampe sekarang belum pernah kepake sama sekali,nginstall ikd mulai jaman pertama muncul sampe sekarang belum pernah kepake sama sekali,nginstall ikd jaman muncul sampe belum kepake,nginstall ikd mulai jaman pertama muncul sampe sekarang belum pernah kepake sama sekali
ig,Cek DM mim makasih,2026-03-09,cek dm mim makasih,cek dm mim makasih,dm mim,dm mim makasih
ig,"IKD : Identitas Kependudukan Digital. Dimana Dokumen Kependudukan seperti KTP, KK, Akte kelahiran bisa diakses melalui HP. Untuk aktivasi IKD harus datang ke Kelurahan, kecamatan, Mall Pelayanan Publik Siola",2026-03-09,ikd identitas kependudukan digital dimana dokumen kependudukan seperti ktp kk akte kelahiran bisa diakses melalui hp untuk aktivasi ikd harus datang ke kelurahan kecamatan mall pelayanan publik siola,ikd identitas kependudukan digital dimana dokumen kependudukan seperti ktp kartu keluarga akte kelahiran bisa diakses melalui hp untuk aktivasi ikd harus datang ke kelurahan kecamatan mall pelayanan publik siola,ikd identitas kependudukan digital dokumen kependudukan ktp kartu keluarga akte kelahiran diakses hp aktivasi ikd kelurahan kecamatan mall pelayanan publik,ikd identitas kependudukan digital dimana dokumen kependudukan seperti ktp kartu keluarga akte kelahiran bisa diakses melalui hp untuk aktivasi ikd harus datang ke kelurahan kecamatan mall pelayanan publik
ig,Data rakyat Indonesia sdh BOCOR. Masih percaya IKD??😂😂😂😂....,2026-03-09,data rakyat indonesia sdh bocor masih percaya ikd,data rakyat indonesia sudah bocor masih percaya ikd,data rakyat indonesia bocor percaya ikd,data rakyat indonesia sudah bocor masih percaya ikd
ig,imutttt,2026-03-09,imutttt,imutttt,imutttt,imutttt
ig,"Sabtu, 3 Januari yang di siola buka min?",2026-03-09,sabtu januari yang di siola buka min,sabtu januari yang di siola buka admin,januari buka,sabtu januari yang di buka
ig,"Kakek saya meninggalnya di rumah, gimana tuh?",2026-03-09,kakek saya meninggalnya di rumah gimana tuh,kakek saya meninggalnya di rumah gimana tuh,kakek meninggalnya rumah gimana tuh,kakek saya meninggalnya di rumah gimana tuh
ig,Verifikasi nomor telpon aja gak di balas2 min 🙏 membantu sih tapi tolong sistemnya dibenahi,2026-03-09,verifikasi nomor telpon aja gak di balas min membantu sih tapi tolong sistemnya dibenahi,verifikasi nomor telpon aja tidak di balas admin membantu sih tapi tolong sistemnya dibenahi,verifikasi nomor telpon tidak balas membantu sistemnya dibenahi,verifikasi nomor telpon aja tidak di balas membantu sih tapi sistemnya dibenahi
ig,"Itu kalo meninggal di rmh sakit, gmna kalo meninggalnya di rmh?",2026-03-09,itu kalo meninggal di rmh sakit gmna kalo meninggalnya di rmh,itu kalo meninggal di rmh sakit gmna kalo meninggalnya di rmh,kalo meninggal rmh sakit gmna kalo meninggalnya rmh,itu kalo meninggal di rmh sakit gmna kalo meninggalnya di rmh
ig,"Kak.. surat kematian nya yg tdk ada.. bisa tdk yaa.. ada salinan KK yg lama, dan akta kelahirannya.. ktp g ada juga 😢 meninggal nya uda lama, thn 1988",2026-03-09,kak surat kematian nya yg tdk ada bisa tdk yaa ada salinan kk yg lama dan akta kelahirannya ktp g ada juga meninggal nya uda lama thn,kak surat kematian nya yang tidak ada bisa tidak yaa ada salinan kartu keluarga yang lama dan akta_kelahirannya ktp tidak ada juga meninggal nya uda lama thn,surat kematian tidak tidak yaa salinan kartu keluarga akta_kelahirannya ktp tidak meninggal uda thn,surat kematian nya yang tidak ada bisa tidak yaa ada salinan kartu keluarga yang lama dan akta_kelahirannya ktp tidak ada juga meninggal nya uda lama thn
ig,"mantab,🔥🔥,tlong banyakin konten"" yg begini.biar masyarakt gag bolak balik ke kantor kel/kec.😂😂😂,",2026-03-09,mantab tlong banyakin konten yg begini biar masyarakt gag bolak balik ke kantor kel kec,mantab tlong banyakin konten yang begini biar masyarakt gag bolak balik ke kantor kel kec,mantab tlong banyakin konten biar masyarakt gag bolak kantor kel kec,mantab tlong banyakin konten yang begini biar masyarakt gag bolak balik ke kantor kel kec
ig,Klo mo urus surat wsris utk 9 org hak waris gmn caranya trs biaya nya sampe brp mhn penjelasannya @dispendukcapil.sby,2026-03-09,klo mo urus surat wsris utk org hak waris gmn caranya trs biaya nya sampe brp mhn penjelasannya sby,kalau mo urus surat wsris untuk org hak waris gmn caranya trs biaya nya sampe brp mhn penjelasannya surabaya,mo urus surat wsris org hak waris gmn trs biaya sampe brp mhn penjelasannya,kalau mo urus surat wsris untuk org hak waris gmn caranya trs biaya nya sampe brp mhn penjelasannya
ig,Kalo tdk ada surat dr rmh sakit gimana,2026-03-09,kalo tdk ada surat dr rmh sakit gimana,kalo tidak ada surat dari rmh sakit gimana,kalo tidak surat rmh sakit gimana,kalo tidak ada surat dari rmh sakit gimana
ig,kalau untuk membuat KTP baru bagaimana?,2026-03-09,kalau untuk membuat ktp baru bagaimana,kalau untuk membuat ktp baru bagaimana,ktp,kalau untuk membuat ktp baru bagaimana
ig,"Kalo KTP terakhir ALM. Sidoarjo, bagaimana cara mengurusnya? Apa hrs ke Sidoarjo?",2026-03-09,kalo ktp terakhir alm sidoarjo bagaimana cara mengurusnya apa hrs ke sidoarjo,kalo ktp terakhir alm sidoarjo bagaimana cara mengurusnya apa hrs ke sidoarjo,kalo ktp alm sidoarjo mengurusnya hrs sidoarjo,kalo ktp terakhir alm sidoarjo bagaimana cara mengurusnya apa hrs ke sidoarjo
ig,Bagaimana kalo kknya lama atau fotocopy,2026-03-09,bagaimana kalo kknya lama atau fotocopy,bagaimana kalo kknya lama atau fotocopy,kalo kknya fotocopy,bagaimana kalo kknya lama atau fotocopy
ig,"Yang lucu itu di KK keluarga tunggal, terus petugasnya bilang yang bisa melaporkan hanya 1 kk😂",2026-03-09,yang lucu itu di kk keluarga tunggal terus petugasnya bilang yang bisa melaporkan hanya kk,yang lucu itu di kartu keluarga keluarga tunggal terus petugasnya bilang yang bisa melaporkan hanya kartu keluarga,lucu kartu keluarga keluarga tunggal petugasnya bilang melaporkan kartu keluarga,yang lucu itu di kartu keluarga keluarga tunggal terus petugasnya bilang yang bisa melaporkan hanya kartu keluarga
ig,Klampid ta KNG sidone,2026-03-09,klampid ta kng sidone,klampid ta kng sidone,klampid ta kng sidone,klampid ta kng sidone
ig,kalo ninggal nya di rumah? minta surat kmatian dari lurah/ desa?,2026-03-09,kalo ninggal nya di rumah minta surat kmatian dari lurah desa,kalo ninggal nya di rumah minta surat kmatian dari lurah desa,kalo ninggal rumah surat kmatian lurah desa,kalo ninggal nya di rumah minta surat kmatian dari lurah desa
ig,"Mimin, tanya min... Saya urus keabsahan akta tgl 23 des 25 , tapi dokumen permohonan keabsahan akta belum jadi2 sampe sekarang, saya cek d e kitir sedang proses teros... Di info frondesk siola 1x24 jam tp sampe 5x24 jam belum jadi...",2026-03-09,mimin tanya min saya urus keabsahan akta tgl des tapi dokumen permohonan keabsahan akta belum jadi sampe sekarang saya cek d e kitir sedang proses teros di info frondesk siola x jam tp sampe x jam belum jadi,mimin tanya admin saya urus keabsahan akta tanggal des tapi dokumen permohonan keabsahan akta belum jadi sampe sekarang saya cek d e kitir sedang proses teros di info frondesk siola x jam tp sampe x jam belum jadi,mimin urus keabsahan akta tanggal des dokumen permohonan keabsahan akta belum sampe d e kitir proses teros info frondesk x jam tp sampe x jam belum,mimin saya urus keabsahan akta tanggal des tapi dokumen permohonan keabsahan akta belum jadi sampe sekarang saya d e kitir sedang proses teros di info frondesk x jam tp sampe x jam belum jadi
ig,Ini sy mau pindah KK dr SBY utara ke SBY Barat. Kendalanya dr RT setempat yg minta uang admin diatas 2 juta ? Gmn ada bisa kasi h solusi...,2026-03-09,ini sy mau pindah kk dr sby utara ke sby barat kendalanya dr rt setempat yg minta uang admin diatas juta gmn ada bisa kasi h solusi,ini sy mau pindah kartu keluarga dari surabaya utara ke surabaya barat kendalanya dari rt setempat yang minta uang admin diatas juta gmn ada bisa kasi h solusi,sy pindah kartu keluarga utara barat kendalanya rt uang diatas juta gmn kasi h solusi,ini sy mau pindah kartu keluarga dari utara ke barat kendalanya dari rt setempat yang minta uang diatas juta gmn ada bisa kasi h solusi
ig,"Kalo pindah dari kediri ke Surabaya gimana alurnya? Soalnya masih tidak ada waktu untuk ke kediri, belum bisa bolak balik.",2026-03-09,kalo pindah dari kediri ke surabaya gimana alurnya soalnya masih tidak ada waktu untuk ke kediri belum bisa bolak balik,kalo pindah dari kediri ke surabaya gimana alurnya soalnya masih tidak ada waktu untuk ke kediri belum bisa bolak balik,kalo pindah kediri gimana alurnya tidak kediri belum bolak,kalo pindah dari kediri ke gimana alurnya soalnya masih tidak ada waktu untuk ke kediri belum bisa bolak balik
ig,Apa harus SHM untuk surat rumahnya ? Mohon d beri penjelasan..,2026-03-09,apa harus shm untuk surat rumahnya mohon d beri penjelasan,apa harus shm untuk surat rumahnya mohon d beri penjelasan,shm surat rumahnya d penjelasan,apa harus shm untuk surat rumahnya d beri penjelasan
ig,Surabaya ngurus surat pindah ga bisa online ya?,2026-03-09,surabaya ngurus surat pindah ga bisa online ya,surabaya ngurus surat pindah tidak bisa online ya,ngurus surat pindah tidak online,ngurus surat pindah tidak bisa online ya
ig,Kelurahnmu ruwet pindah dalam kota ae ruwet.. wes nduwe SHM e tpi kon balik nama disek😂😂,2026-03-09,kelurahnmu ruwet pindah dalam kota ae ruwet wes nduwe shm e tpi kon balik nama disek,kelurahnmu ruwet pindah dalam kota ae ruwet wes nduwe shm e tpi kon balik nama disek,kelurahnmu ruwet pindah kota ae ruwet wes nduwe shm e tpi kon nama disek,kelurahnmu ruwet pindah dalam kota ae ruwet wes nduwe shm e tpi kon balik nama disek
ig,"Mau tanya kak kapan program lontong balap diadakan lagi, terimakasih",2026-03-09,mau tanya kak kapan program lontong balap diadakan lagi terimakasih,mau tanya kak kapan program lontong_balap diadakan lagi terimakasih,program lontong_balap diadakan terimakasih,mau kapan program lontong_balap diadakan lagi terimakasih
ig,Melok ngelu mikir lapor lapor lapor lapore🥲😅,2026-03-09,melok ngelu mikir lapor lapor lapor lapore,melok ngelu mikir lapor lapor lapor lapore,melok ngelu mikir lapor lapor lapor lapore,melok ngelu mikir lapor lapor lapor lapore
ig,Min klo mau pindah butuh surat wasiat gk..?,2026-03-09,min klo mau pindah butuh surat wasiat gk,admin kalau mau pindah butuh surat wasiat gk,pindah butuh surat wasiat gk,kalau mau pindah butuh surat wasiat gk
ig,RUWET WES NGURUS KK SESAMA SBY AE DIPERSULIT 😢,2026-03-09,ruwet wes ngurus kk sesama sby ae dipersulit,ruwet wes ngurus kartu keluarga sesama surabaya ae dipersulit,ruwet wes ngurus kartu keluarga ae dipersulit,ruwet wes ngurus kartu keluarga sesama ae dipersulit
ig,"Halo Kak @dispendukcapil.sby, karena aku kerja di Jakarta, apakah bisa mengaktifkan IKD secara online?",2026-03-09,halo kak sby karena aku kerja di jakarta apakah bisa mengaktifkan ikd secara online,halo kak surabaya karena aku kerja di jakarta apakah bisa mengaktifkan ikd secara online,kerja jakarta mengaktifkan ikd online,karena aku kerja di jakarta apakah bisa mengaktifkan ikd secara online
ig,Duh ribetnya,2026-03-09,duh ribetnya,duh ribetnya,duh ribetnya,duh ribetnya
ig,Min klo mau pecah kk masih butuh shm/sertifikat gak ya???,2026-03-09,min klo mau pecah kk masih butuh shm sertifikat gak ya,admin kalau mau pecah kartu keluarga masih butuh shm sertifikat tidak ya,pecah kartu keluarga butuh shm sertifikat tidak,kalau mau pecah kartu keluarga masih butuh shm sertifikat tidak ya
ig,"Min, sudah setahun pengurusan KTP hilang tapi dari kelurahan dan kecamatan diinfo habis blanko KTP. Solusinya gimana? Kalau pakai IKD kemarin ditolak buat jadi saksi nikah 🙌",2026-03-09,min sudah setahun pengurusan ktp hilang tapi dari kelurahan dan kecamatan diinfo habis blanko ktp solusinya gimana kalau pakai ikd kemarin ditolak buat jadi saksi nikah,admin sudah setahun pengurusan ktp hilang tapi dari kelurahan dan kecamatan diinfo habis blanko ktp solusinya gimana kalau pakai ikd kemarin ditolak buat jadi saksi nikah,setahun pengurusan ktp hilang kelurahan kecamatan diinfo habis blanko ktp solusinya gimana pakai ikd kemarin ditolak saksi nikah,sudah setahun pengurusan ktp hilang tapi dari kelurahan dan kecamatan diinfo habis blanko ktp solusinya gimana kalau pakai ikd kemarin ditolak buat jadi saksi nikah
ig,Njlimet,2026-03-09,njlimet,njlimet,njlimet,njlimet
ig,Saya sudah pengajuan pindah datang di kelurahan dengan syarat lengkap. Sudah 1 bulan lebih belom selesai katanya proses verifikasi atasan. Mohon bantuannya pak/bu 🙌,2026-03-09,saya sudah pengajuan pindah datang di kelurahan dengan syarat lengkap sudah bulan lebih belom selesai katanya proses verifikasi atasan mohon bantuannya pak bu,saya sudah pengajuan pindah datang di kelurahan dengan syarat lengkap sudah bulan lebih belom selesai katanya proses verifikasi atasan mohon bantuannya pak bu,pengajuan pindah kelurahan syarat lengkap belom selesai proses verifikasi atasan bantuannya,saya sudah pengajuan pindah datang di kelurahan dengan syarat lengkap sudah bulan lebih belom selesai katanya proses verifikasi atasan bantuannya
ig,Apakah bisa cetqk ktp ullang dari luar wilayah,2026-03-09,apakah bisa cetqk ktp ullang dari luar wilayah,apakah bisa cetqk ktp ullang dari luar wilayah,cetqk ktp ullang wilayah,apakah bisa cetqk ktp ullang dari luar wilayah
ig,Katanya orang luar kota bisa cetak ulang KTP rusak/buram dimana aja tapi kok sekalas Surabaya gk bisa ya,2026-03-09,katanya orang luar kota bisa cetak ulang ktp rusak buram dimana aja tapi kok sekalas surabaya gk bisa ya,katanya orang luar kota bisa cetak_ulang ktp rusak buram dimana aja tapi kok sekalas surabaya gk bisa ya,orang kota cetak_ulang ktp rusak buram sekalas gk,katanya orang luar kota bisa cetak_ulang ktp rusak buram dimana aja tapi kok sekalas gk bisa ya
ig,halo kak kalau saya mau minta copy KK yg soft copy bisa req kemana ya?,2026-03-09,halo kak kalau saya mau minta copy kk yg soft copy bisa req kemana ya,halo kak kalau saya mau minta copy kartu keluarga yang soft copy bisa req kemana ya,copy kartu keluarga soft copy req kemana,kalau saya mau minta copy kartu keluarga yang soft copy bisa req kemana ya
ig,LHE KETUA DWP OPD NYA TA ITU WKWKWK CANTIIIIQQQQQ,2026-03-09,lhe ketua dwp opd nya ta itu wkwkwk cantiiiiqqqqq,lhe ketua dwp opd nya ta itu wkwkwk cantiiiiqqqqq,lhe ketua dwp opd ta wkwkwk cantiiiiqqqqq,lhe ketua dwp opd nya ta itu wkwkwk cantiiiiqqqqq
ig,"Termasuk korupsi antar warga juga harus di basmi.. 😢 ayolah rakyat indonesia, katanya mau makmur.. Makmurkan bersama.. Jangan hianati antar warga.",2026-03-09,termasuk korupsi antar warga juga harus di basmi ayolah rakyat indonesia katanya mau makmur makmurkan bersama jangan hianati antar warga,termasuk korupsi antar warga juga harus di basmi ayolah rakyat indonesia katanya mau makmur makmurkan bersama jangan hianati antar warga,korupsi warga basmi ayolah rakyat indonesia makmur makmurkan hianati warga,termasuk korupsi antar warga juga harus di basmi ayolah rakyat indonesia katanya mau makmur makmurkan bersama jangan hianati antar warga
ig,Saya udah ada aplikasi nya tapi saya di luar kota apa harus saya ke Surabaya dulu untuk aktivasi?,2026-03-09,saya udah ada aplikasi nya tapi saya di luar kota apa harus saya ke surabaya dulu untuk aktivasi,saya udah ada aplikasi nya tapi saya di luar kota apa harus saya ke surabaya dulu untuk aktivasi,aplikasi kota aktivasi,saya udah ada aplikasi nya tapi saya di luar kota apa harus saya ke dulu untuk aktivasi
